Time,Pitch,Roll,Yaw,xGyro,yGyro,ZGyro,xAcc,yAcc,zAcc,latitude,longitude,alt,xSpeed,ySpeed,zSpeed,cP,cR,cY,cP
61684482.000000,-3.250000,4.500000,0.062500,0.000000,-0.187500,-0.125000,0.000000,-0.030000,-0.160000,0.000000,0.000000,0.510000,-10000.000000,-10000.000000,0.000000,3.250000,0.000000,0.000000,0.000000
61694485.000000,-3.250000,4.500000,0.062500,0.000000,-0.125000,0.062500,0.020000,-0.020000,-0.150000,0.000000,0.000000,0.520000,-10000.000000,-10000.000000,0.000000,3.250000,0.000000,-0.000000,0.000000
61704489.000000,-3.250000,4.500000,0.062500,0.062500,-0.250000,0.000000,0.020000,-0.030000,-0.180000,0.000000,0.000000,0.550000,-10000.000000,-10000.000000,0.149905,3.187500,0.000000,0.000000,0.000000
61714492.000000,-3.250000,4.500000,0.062500,-0.062500,-0.125000,-0.062500,0.030000,-0.020000,-0.180000,0.000000,0.000000,0.520000,-10000.000000,-10000.000000,-0.000086,3.312500,0.000000,0.000000,0.000000
61724495.000000,-3.250000,4.500000,0.062500,0.000000,-0.062500,-0.125000,0.000000,-0.020000,-0.170000,0.000000,0.000000,0.520000,-10000.000000,-10000.000000,-0.000072,3.250000,0.000000,0.000000,0.000000
61734498.000000,-3.250000,4.500000,0.062500,0.000000,0.062500,0.062500,0.030000,-0.050000,-0.190000,0.000000,0.000000,0.510000,-10000.000000,-10000.000000,-0.050142,3.250000,-0.000000,-0.000000,0.000000
61744501.000000,-3.250000,4.500000,0.062500,0.062500,0.062500,0.000000,0.000000,-0.020000,-0.180000,0.000000,0.000000,0.530000,-10000.000000,-10000.000000,0.049792,3.187500,-0.000000,0.000000,0.000000
61754504.000000,-3.250000,4.500000,0.062500,0.062500,-0.000000,0.000000,-0.010000,-0.020000,-0.170000,0.000000,0.000000,0.500000,-10000.000000,-10000.000000,-0.100148,3.187500,0.000000,0.000000,0.000000
61765948.000000,-3.250000,4.500000,0.062500,0.000000,-0.062500,-0.062500,-0.010000,-0.000000,-0.180000,0.000000,0.000000,0.490000,-10000.000000,-10000.000000,-0.143880,3.250000,0.000000,0.000000,0.000000
61775989.000000,-3.250000,4.500000,0.062500,0.062500,0.187500,0.125000,0.050000,-0.060000,-0.210000,0.000000,0.000000,0.490000,-10000.000000,-10000.000000,-0.144066,3.187500,-0.000000,-0.000000,0.000000
61788080.000000,-3.250000,4.500000,0.062500,0.000000,-0.000000,0.000000,0.020000,-0.000000,-0.180000,0.000000,0.000000,0.490000,-10000.000000,-10000.000000,-0.144109,3.250000,0.000000,0.000000,0.000000
61798083.000000,-3.250000,4.500000,0.062500,0.125000,-0.062500,0.125000,0.020000,-0.000000,-0.180000,0.000000,0.000000,0.480000,-10000.000000,-10000.000000,-0.194129,3.125000,0.000000,-0.000000,0.000000
61808788.000000,-3.250000,4.500000,0.062500,-0.125000,-0.000000,0.062500,0.020000,-0.030000,-0.170000,0.000000,0.000000,0.480000,-10000.000000,-10000.000000,-0.344054,3.375000,0.000000,-0.000000,0.000000
61818793.000000,-3.250000,4.500000,0.062500,0.000000,-0.062500,0.000000,0.000000,-0.020000,-0.180000,0.000000,0.000000,0.480000,-10000.000000,-10000.000000,-0.194134,3.250000,0.000000,0.000000,0.000000
61829781.000000,-3.250000,4.500000,0.062500,0.125000,0.125000,-0.062500,0.000000,-0.000000,-0.190000,0.000000,0.000000,0.500000,-10000.000000,-10000.000000,-0.103220,3.125000,-0.000000,0.000000,0.000000
61839793.000000,-3.250000,4.500000,0.062500,0.062500,0.062500,0.000000,0.020000,-0.020000,-0.190000,0.000000,0.000000,0.490000,-10000.000000,-10000.000000,-0.103261,3.187500,-0.000000,0.000000,0.000000
61850706.000000,-3.250000,4.500000,0.062500,0.000000,-0.000000,0.000000,0.050000,-0.020000,-0.140000,0.000000,0.000000,0.480000,-10000.000000,-10000.000000,-0.248868,3.250000,0.000000,0.000000,0.000000
61860709.000000,-3.250000,4.500000,0.062500,-0.062500,-0.000000,-0.062500,0.020000,-0.010000,-0.190000,0.000000,0.000000,0.510000,-10000.000000,-10000.000000,0.050956,3.312500,0.000000,0.000000,0.000000
61870713.000000,-3.250000,4.500000,0.062500,0.000000,-0.062500,0.062500,-0.020000,-0.000000,-0.190000,0.000000,0.000000,0.490000,-10000.000000,-10000.000000,-0.005398,3.250000,0.000000,-0.000000,0.000000
61880718.000000,-3.250000,4.500000,0.062500,0.000000,-0.062500,-0.062500,0.040000,-0.000000,-0.170000,0.000000,0.000000,0.490000,-10000.000000,-10000.000000,-0.005384,3.250000,0.000000,0.000000,0.000000
61890889.000000,-3.250000,4.500000,0.062500,0.062500,-0.000000,-0.062500,0.040000,-0.030000,-0.190000,0.000000,0.000000,0.490000,-10000.000000,-10000.000000,-0.005471,3.187500,0.000000,0.000000,0.000000
61900893.000000,-3.250000,4.500000,0.062500,0.000000,0.250000,0.000000,-0.020000,-0.020000,-0.170000,0.000000,0.000000,0.490000,-10000.000000,-10000.000000,0.044529,3.250000,-0.000000,0.000000,0.000000
61910896.000000,-3.250000,4.500000,0.062500,-0.062500,-0.062500,0.000000,0.000000,-0.000000,-0.160000,0.000000,0.000000,0.470000,-10000.000000,-10000.000000,-0.055377,3.312500,0.000000,0.000000,0.000000
61920901.000000,-3.250000,4.500000,0.062500,0.125000,0.062500,0.000000,0.030000,-0.010000,-0.200000,0.000000,0.000000,0.510000,-10000.000000,-10000.000000,0.144388,3.125000,-0.000000,0.000000,0.000000
61930905.000000,-3.250000,4.500000,0.062500,0.125000,-0.062500,0.000000,0.000000,-0.030000,-0.180000,0.000000,0.000000,0.490000,-10000.000000,-10000.000000,-0.046616,3.125000,0.000000,0.000000,0.000000
61940909.000000,-3.250000,4.500000,0.062500,-0.125000,0.125000,0.062500,0.000000,-0.020000,-0.180000,0.000000,0.000000,0.480000,-10000.000000,-10000.000000,-0.046691,3.375000,-0.000000,-0.000000,0.000000
61950912.000000,-3.250000,4.500000,0.062500,0.000000,0.062500,0.000000,0.020000,-0.000000,-0.210000,0.000000,0.000000,0.490000,-10000.000000,-10000.000000,0.048925,3.250000,-0.000000,0.000000,0.000000
61960916.000000,-3.250000,4.500000,0.062500,0.000000,-0.000000,0.125000,0.010000,-0.040000,-0.200000,0.000000,0.000000,0.480000,-10000.000000,-10000.000000,-0.151146,3.250000,0.000000,-0.000000,0.000000
61970920.000000,-3.250000,4.500000,0.062500,0.000000,-0.062500,-0.062500,0.020000,-0.000000,-0.200000,0.000000,0.000000,0.500000,-10000.000000,-10000.000000,0.048639,3.250000,0.000000,0.000000,0.000000
61980923.000000,-3.250000,4.500000,0.062500,-0.125000,-0.125000,0.000000,0.030000,-0.000000,-0.180000,0.000000,0.000000,0.490000,-10000.000000,-10000.000000,-0.001382,3.375000,0.000000,0.000000,0.000000
61990926.000000,-3.250000,4.500000,0.062500,0.125000,-0.000000,0.000000,-0.010000,-0.030000,-0.160000,0.000000,0.000000,0.480000,-10000.000000,-10000.000000,-0.051302,3.125000,0.000000,0.000000,0.000000
62000929.000000,-3.250000,4.500000,0.062500,-0.125000,0.125000,-0.062500,0.030000,-0.000000,-0.170000,0.000000,0.000000,0.490000,-10000.000000,-10000.000000,-0.001303,3.375000,-0.000000,0.000000,0.000000
62011520.000000,-3.250000,4.500000,0.062500,0.062500,0.125000,0.062500,0.010000,-0.020000,-0.150000,0.000000,0.000000,0.490000,-10000.000000,-10000.000000,0.098789,3.187500,-0.000000,-0.000000,0.000000
62021522.000000,-3.250000,4.500000,0.062500,0.062500,-0.000000,0.125000,0.000000,-0.010000,-0.200000,0.000000,0.000000,0.490000,-10000.000000,-10000.000000,-0.101247,3.187500,0.000000,-0.000000,0.000000
62032256.000000,-3.250000,4.500000,0.062500,-0.062500,0.125000,0.000000,0.000000,-0.020000,-0.160000,0.000000,0.000000,0.490000,-10000.000000,-10000.000000,-0.001218,3.312500,-0.000000,0.000000,0.000000
62042260.000000,-3.250000,4.500000,0.062500,-0.125000,0.062500,-0.125000,0.000000,-0.030000,-0.160000,0.000000,0.000000,0.500000,-10000.000000,-10000.000000,0.098807,3.375000,-0.000000,0.000000,0.000000
62052307.000000,-3.250000,4.500000,0.062500,-0.062500,0.187500,-0.062500,0.010000,-0.020000,-0.170000,0.000000,0.000000,0.490000,-10000.000000,-10000.000000,-0.000930,3.312500,-0.000000,0.000000,0.000000
62062311.000000,-3.250000,4.500000,0.062500,0.000000,-0.000000,0.000000,0.000000,-0.020000,-0.180000,0.000000,0.000000,0.500000,-10000.000000,-10000.000000,0.098995,3.250000,0.000000,0.000000,0.000000
62072314.000000,-3.250000,4.500000,0.062500,0.000000,0.062500,-0.125000,0.030000,-0.010000,-0.210000,0.000000,0.000000,0.490000,-10000.000000,-10000.000000,-0.051136,3.250000,-0.000000,0.000000,0.000000
62082318.000000,-3.250000,4.500000,0.062500,-0.062500,0.062500,0.000000,0.020000,-0.030000,-0.160000,0.000000,0.000000,0.480000,-10000.000000,-10000.000000,-0.051066,3.312500,-0.000000,0.000000,0.000000
62092322.000000,-3.250000,4.500000,0.062500,0.000000,0.062500,-0.062500,0.000000,-0.000000,-0.170000,0.000000,0.000000,0.470000,-10000.000000,-10000.000000,-0.051047,3.250000,-0.000000,0.000000,0.000000
62102325.000000,-3.250000,4.500000,0.062500,-0.062500,-0.000000,-0.062500,0.020000,-0.000000,-0.150000,0.000000,0.000000,0.470000,-10000.000000,-10000.000000,-0.100917,3.312500,0.000000,0.000000,0.000000
62112329.000000,-3.250000,4.500000,0.062500,0.062500,-0.250000,0.000000,0.000000,-0.030000,-0.150000,0.000000,0.000000,0.490000,-10000.000000,-10000.000000,-0.000843,3.187500,0.000000,0.000000,0.000000
62122332.000000,-3.250000,4.500000,0.062500,0.062500,-0.187500,-0.125000,0.010000,-0.000000,-0.180000,0.000000,0.000000,0.500000,-10000.000000,-10000.000000,0.049107,3.187500,0.000000,0.000000,0.000000
62132335.000000,-3.250000,4.500000,0.062500,0.000000,0.062500,-0.125000,0.010000,-0.010000,-0.190000,0.000000,0.000000,0.500000,-10000.000000,-10000.000000,0.049021,3.250000,-0.000000,0.000000,0.000000
62142338.000000,-3.250000,4.500000,0.062500,0.125000,-0.125000,0.000000,0.020000,-0.030000,-0.200000,0.000000,0.000000,0.490000,-10000.000000,-10000.000000,-0.051079,3.125000,0.000000,0.000000,0.000000
62152341.000000,-3.250000,4.500000,0.062500,0.000000,-0.000000,0.000000,0.040000,-0.010000,-0.190000,0.000000,0.000000,0.490000,-10000.000000,-10000.000000,-0.001399,3.250000,0.000000,0.000000,0.000000
62162344.000000,-3.250000,4.500000,0.062500,0.000000,-0.000000,0.000000,0.000000,-0.010000,-0.180000,0.000000,0.000000,0.480000,-10000.000000,-10000.000000,-0.101399,3.250000,0.000000,0.000000,0.000000
62172744.000000,-3.250000,4.500000,0.062500,0.000000,-0.062500,0.000000,0.000000,-0.000000,-0.170000,0.000000,0.000000,0.480000,-10000.000000,-10000.000000,-0.051399,3.250000,0.000000,0.000000,0.000000
62182747.000000,-3.250000,4.500000,0.062500,-0.125000,-0.000000,0.000000,0.010000,-0.020000,-0.200000,0.000000,0.000000,0.510000,-10000.000000,-10000.000000,0.148400,3.375000,0.000000,0.000000,0.000000
62192752.000000,-3.250000,4.500000,0.062500,-0.125000,0.062500,0.000000,0.020000,-0.020000,-0.190000,0.000000,0.000000,0.490000,-10000.000000,-10000.000000,0.098345,3.375000,-0.000000,0.000000,0.000000
62202756.000000,-3.250000,4.500000,0.062500,0.000000,-0.000000,-0.125000,0.000000,-0.000000,-0.160000,0.000000,0.000000,0.500000,-10000.000000,-10000.000000,0.148389,3.250000,0.000000,0.000000,0.000000
62212758.000000,-3.250000,4.500000,0.062500,0.000000,-0.125000,0.125000,0.010000,-0.010000,-0.160000,0.000000,0.000000,0.480000,-10000.000000,-10000.000000,-0.051486,3.250000,0.000000,-0.000000,0.000000
62222761.000000,-3.250000,4.500000,0.062500,0.000000,0.062500,0.000000,0.010000,-0.000000,-0.200000,0.000000,0.000000,0.510000,-10000.000000,-10000.000000,0.048348,3.250000,-0.000000,0.000000,0.000000
62232765.000000,-3.250000,4.500000,0.062500,-0.062500,0.125000,0.062500,0.020000,-0.020000,-0.160000,0.000000,0.000000,0.470000,-10000.000000,-10000.000000,-0.151507,3.312500,-0.000000,-0.000000,0.000000
62242768.000000,-3.250000,4.500000,0.062500,-0.125000,0.062500,0.000000,0.010000,-0.020000,-0.150000,0.000000,0.000000,0.490000,-10000.000000,-10000.000000,-0.001438,3.375000,-0.000000,0.000000,0.000000
62252771.000000,-3.250000,4.500000,0.062500,0.125000,0.062500,-0.062500,0.000000,-0.000000,-0.150000,0.000000,0.000000,0.500000,-10000.000000,-10000.000000,0.048662,3.125000,-0.000000,0.000000,0.000000
62262775.000000,-3.250000,4.500000,0.062500,0.000000,0.062500,-0.062500,0.020000,-0.030000,-0.180000,0.000000,0.000000,0.470000,-10000.000000,-10000.000000,-0.051329,3.250000,-0.000000,0.000000,0.000000
62272777.000000,-3.250000,4.500000,0.062500,0.000000,0.062500,-0.062500,0.030000,-0.000000,-0.200000,0.000000,0.000000,0.480000,-10000.000000,-10000.000000,-0.001474,3.250000,-0.000000,0.000000,0.000000
62282781.000000,-3.250000,4.500000,0.062500,0.125000,0.062500,0.000000,0.000000,-0.020000,-0.190000,0.000000,0.000000,0.480000,-10000.000000,-10000.000000,-0.151515,3.125000,-0.000000,0.000000,0.000000
62292785.000000,-3.250000,4.500000,0.062500,-0.062500,0.062500,0.062500,0.010000,-0.020000,-0.160000,0.000000,0.000000,0.480000,-10000.000000,-10000.000000,-0.051500,3.312500,-0.000000,-0.000000,0.000000
62304069.000000,-3.250000,4.500000,0.062500,-0.062500,-0.000000,-0.125000,0.010000,-0.030000,-0.200000,0.000000,0.000000,0.470000,-10000.000000,-10000.000000,-0.145944,3.312500,0.000000,0.000000,0.000000
62314072.000000,-3.250000,4.500000,0.062500,0.000000,-0.062500,-0.062500,0.000000,-0.000000,-0.170000,0.000000,0.000000,0.470000,-10000.000000,-10000.000000,-0.045949,3.250000,0.000000,0.000000,0.000000
62324076.000000,-3.250000,4.500000,0.062500,0.062500,0.062500,-0.062500,-0.010000,-0.030000,-0.200000,0.000000,0.000000,0.480000,-10000.000000,-10000.000000,-0.146060,3.187500,-0.000000,0.000000,0.000000
62334090.000000,-3.250000,4.500000,0.062500,0.000000,0.062500,0.062500,0.020000,-0.000000,-0.180000,0.000000,0.000000,0.480000,-10000.000000,-10000.000000,0.053825,3.250000,-0.000000,-0.000000,0.000000
62344092.000000,-3.250000,4.500000,0.062500,0.000000,0.125000,-0.062500,0.000000,-0.010000,-0.200000,0.000000,0.000000,0.470000,-10000.000000,-10000.000000,-0.096271,3.250000,-0.000000,0.000000,0.000000
62354095.000000,-3.250000,4.500000,0.062500,0.062500,0.125000,-0.062500,0.000000,-0.010000,-0.170000,0.000000,0.000000,0.480000,-10000.000000,-10000.000000,-0.096256,3.187500,-0.000000,0.000000,0.000000
62364099.000000,-3.250000,4.500000,0.062500,0.000000,-0.062500,0.000000,0.020000,-0.010000,-0.160000,0.000000,0.000000,0.490000,-10000.000000,-10000.000000,0.103728,3.250000,0.000000,0.000000,0.000000
62374102.000000,-3.250000,4.500000,0.062500,-0.062500,0.062500,-0.062500,0.020000,-0.000000,-0.200000,0.000000,0.000000,0.500000,-10000.000000,-10000.000000,0.103588,3.312500,-0.000000,0.000000,0.000000
62384106.000000,-3.250000,4.500000,0.062500,0.000000,0.125000,0.000000,0.000000,-0.030000,-0.170000,0.000000,0.000000,0.490000,-10000.000000,-10000.000000,0.053622,3.250000,-0.000000,0.000000,0.000000
62394108.000000,-3.250000,4.500000,0.062500,-0.062500,0.062500,-0.062500,0.010000,-0.000000,-0.180000,0.000000,0.000000,0.510000,-10000.000000,-10000.000000,0.153567,3.312500,-0.000000,0.000000,0.000000
62404112.000000,-3.250000,4.500000,0.062500,-0.062500,0.062500,-0.062500,0.010000,-0.010000,-0.160000,0.000000,0.000000,0.510000,-10000.000000,-10000.000000,0.197942,3.312500,-0.000000,0.000000,0.000000
62414117.000000,-3.250000,4.500000,0.062500,0.062500,0.312500,0.062500,0.000000,-0.030000,-0.170000,0.000000,0.000000,0.480000,-10000.000000,-10000.000000,0.048031,3.187500,-0.000000,-0.000000,0.000000
62424122.000000,-3.250000,4.500000,0.062500,0.062500,0.125000,0.062500,0.010000,-0.000000,-0.210000,0.000000,0.000000,0.500000,-10000.000000,-10000.000000,0.097816,3.187500,-0.000000,-0.000000,0.000000
62434126.000000,-3.250000,4.500000,0.062500,0.000000,0.250000,0.062500,0.000000,-0.010000,-0.210000,0.000000,0.000000,0.480000,-10000.000000,-10000.000000,-0.002330,3.250000,-0.000000,-0.000000,0.000000
62444130.000000,-3.250000,4.500000,0.062500,0.062500,0.062500,0.187500,0.010000,-0.020000,-0.160000,0.000000,0.000000,0.490000,-10000.000000,-10000.000000,0.097705,3.187500,-0.000000,-0.000000,0.000000
62454134.000000,-3.250000,4.500000,0.062500,0.000000,-0.000000,0.062500,0.000000,-0.030000,-0.150000,0.000000,0.000000,0.480000,-10000.000000,-10000.000000,-0.002146,3.250000,0.000000,-0.000000,0.000000
62464137.000000,-3.250000,4.500000,0.062500,0.000000,0.062500,-0.062500,0.020000,-0.020000,-0.180000,0.000000,0.000000,0.500000,-10000.000000,-10000.000000,0.047809,3.250000,-0.000000,0.000000,0.000000
62474141.000000,-3.250000,4.500000,0.062500,0.125000,0.125000,0.125000,0.000000,-0.030000,-0.200000,0.000000,0.000000,0.480000,-10000.000000,-10000.000000,-0.102272,3.125000,-0.000000,-0.000000,0.000000
62484146.000000,-3.250000,4.500000,0.062500,0.000000,-0.000000,0.000000,0.010000,-0.020000,-0.190000,0.000000,0.000000,0.500000,-10000.000000,-10000.000000,0.047573,3.250000,0.000000,0.000000,0.000000
62494149.000000,-3.250000,4.500000,0.062500,-0.062500,0.062500,0.000000,0.020000,-0.020000,-0.180000,0.000000,0.000000,0.480000,-10000.000000,-10000.000000,-0.152413,3.312500,-0.000000,0.000000,0.000000
62504152.000000,-3.250000,4.500000,0.062500,-0.062500,0.187500,0.000000,0.000000,-0.030000,-0.170000,0.000000,0.000000,0.490000,-10000.000000,-10000.000000,-0.102413,3.312500,-0.000000,0.000000,0.000000
62514156.000000,-3.250000,4.500000,0.062500,0.000000,0.062500,0.000000,0.020000,-0.020000,-0.180000,0.000000,0.000000,0.490000,-10000.000000,-10000.000000,0.047476,3.250000,-0.000000,0.000000,0.000000
62524161.000000,-3.250000,4.500000,0.062500,-0.062500,-0.000000,-0.062500,0.030000,-0.020000,-0.200000,0.000000,0.000000,0.500000,-10000.000000,-10000.000000,-0.002634,3.312500,0.000000,0.000000,0.000000
62534166.000000,-3.250000,4.500000,0.062500,0.000000,-0.062500,0.062500,0.020000,-0.030000,-0.210000,0.000000,0.000000,0.500000,-10000.000000,-10000.000000,0.097140,3.250000,0.000000,-0.000000,0.000000
62544170.000000,-3.250000,4.500000,0.062500,0.000000,-0.000000,-0.125000,0.010000,-0.000000,-0.160000,0.000000,0.000000,0.500000,-10000.000000,-10000.000000,0.047225,3.250000,0.000000,0.000000,0.000000
62554173.000000,-3.250000,4.500000,0.062500,0.000000,0.062500,-0.062500,0.000000,-0.010000,-0.200000,0.000000,0.000000,0.490000,-10000.000000,-10000.000000,0.047084,3.250000,-0.000000,0.000000,0.000000
62564176.000000,-3.250000,4.500000,0.062500,0.062500,-0.000000,0.000000,0.020000,-0.020000,-0.180000,0.000000,0.000000,0.500000,-10000.000000,-10000.000000,-0.002936,3.187500,0.000000,0.000000,0.000000
62574180.000000,-3.250000,4.500000,0.062500,0.000000,0.187500,0.000000,0.010000,-0.030000,-0.190000,0.000000,0.000000,0.500000,-10000.000000,-10000.000000,0.096938,3.250000,-0.000000,0.000000,0.000000
62584186.000000,-3.250000,4.500000,0.062500,0.000000,0.187500,0.062500,0.010000,-0.010000,-0.160000,0.000000,0.000000,0.500000,-10000.000000,-10000.000000,-0.002948,3.250000,-0.000000,-0.000000,0.000000
62594190.000000,-3.250000,4.500000,0.062500,0.125000,0.125000,0.062500,0.010000,-0.030000,-0.160000,0.000000,0.000000,0.480000,-10000.000000,-10000.000000,-0.002873,3.125000,-0.000000,-0.000000,0.000000
62604193.000000,-3.250000,4.500000,0.062500,0.062500,-0.000000,-0.062500,0.020000,-0.010000,-0.160000,0.000000,0.000000,0.500000,-10000.000000,-10000.000000,0.047177,3.187500,0.000000,0.000000,0.000000
62614196.000000,-3.250000,4.500000,0.062500,-0.062500,-0.000000,0.062500,0.020000,-0.020000,-0.140000,0.000000,0.000000,0.500000,-10000.000000,-10000.000000,0.047341,3.312500,0.000000,-0.000000,0.000000
62624200.000000,-3.250000,4.500000,0.062500,0.000000,0.125000,0.000000,0.000000,-0.030000,-0.160000,0.000000,0.000000,0.480000,-10000.000000,-10000.000000,-0.102529,3.250000,-0.000000,0.000000,0.000000
62634203.000000,-3.250000,4.500000,0.062500,0.125000,-0.000000,0.000000,0.020000,-0.010000,-0.190000,0.000000,0.000000,0.510000,-10000.000000,-10000.000000,0.047340,3.125000,0.000000,0.000000,0.000000
62644207.000000,-3.250000,4.500000,0.062500,0.000000,0.125000,0.062500,0.030000,-0.020000,-0.180000,0.000000,0.000000,0.490000,-10000.000000,-10000.000000,-0.052655,3.250000,-0.000000,-0.000000,0.000000
62654210.000000,-3.250000,4.500000,0.062500,0.000000,-0.000000,0.000000,0.000000,-0.030000,-0.170000,0.000000,0.000000,0.490000,-10000.000000,-10000.000000,-0.002656,3.250000,0.000000,0.000000,0.000000
62664214.000000,-3.250000,4.500000,0.062500,0.062500,0.062500,-0.062500,0.010000,-0.010000,-0.190000,0.000000,0.000000,0.500000,-10000.000000,-10000.000000,-0.002746,3.187500,-0.000000,0.000000,0.000000
62674217.000000,-3.250000,4.500000,0.062500,0.062500,-0.187500,-0.125000,0.030000,-0.010000,-0.190000,0.000000,0.000000,0.480000,-10000.000000,-10000.000000,-0.102802,3.187500,0.000000,0.000000,0.000000
62684219.000000,-3.250000,4.500000,0.062500,0.000000,-0.000000,0.062500,0.020000,-0.020000,-0.180000,0.000000,0.000000,0.510000,-10000.000000,-10000.000000,0.047132,3.250000,0.000000,-0.000000,0.000000
62694223.000000,-3.250000,4.500000,0.062500,0.000000,0.062500,-0.062500,0.020000,-0.000000,-0.180000,0.000000,0.000000,0.490000,-10000.000000,-10000.000000,0.047097,3.250000,-0.000000,0.000000,0.000000
62704228.000000,-3.250000,4.500000,0.062500,-0.125000,0.062500,0.000000,0.000000,-0.010000,-0.150000,0.000000,0.000000,0.490000,-10000.000000,-10000.000000,-0.052758,3.375000,-0.000000,0.000000,0.000000
62714231.000000,-3.250000,4.500000,0.062500,-0.062500,0.062500,0.062500,0.020000,-0.030000,-0.200000,0.000000,0.000000,0.480000,-10000.000000,-10000.000000,-0.102879,3.312500,-0.000000,-0.000000,0.000000
62724235.000000,-3.250000,4.500000,0.062500,0.000000,0.125000,0.125000,0.000000,-0.010000,-0.170000,0.000000,0.000000,0.480000,-10000.000000,-10000.000000,-0.002905,3.250000,-0.000000,-0.000000,0.000000
62734238.000000,-3.250000,4.500000,0.062500,0.000000,-0.000000,-0.062500,0.010000,-0.010000,-0.160000,0.000000,0.000000,0.500000,-10000.000000,-10000.000000,-0.052825,3.250000,0.000000,0.000000,0.000000
62744241.000000,-3.250000,4.500000,0.062500,0.000000,-0.125000,-0.125000,0.010000,-0.030000,-0.190000,0.000000,0.000000,0.500000,-10000.000000,-10000.000000,0.047050,3.250000,0.000000,0.000000,0.000000
62754245.000000,-3.250000,4.500000,0.062500,-0.125000,-0.125000,0.000000,0.030000,-0.010000,-0.190000,0.000000,0.000000,0.510000,-10000.000000,-10000.000000,0.096944,3.375000,0.000000,0.000000,0.000000
62764249.000000,-3.250000,4.500000,0.062500,0.000000,-0.000000,0.000000,0.020000,-0.000000,-0.180000,0.000000,0.000000,0.490000,-10000.000000,-10000.000000,-0.053032,3.250000,0.000000,0.000000,0.000000
62774253.000000,-3.250000,4.500000,0.062500,-0.125000,-0.000000,-0.062500,0.010000,-0.020000,-0.190000,0.000000,0.000000,0.490000,-10000.000000,-10000.000000,0.046853,3.375000,0.000000,0.000000,0.000000
62784256.000000,-3.250000,4.500000,0.062500,0.000000,-0.062500,0.125000,0.030000,-0.020000,-0.180000,0.000000,0.000000,0.500000,-10000.000000,-10000.000000,-0.053168,3.250000,0.000000,-0.000000,0.000000
62794259.000000,-3.250000,4.500000,0.062500,0.000000,-0.062500,0.000000,0.010000,-0.000000,-0.170000,0.000000,0.000000,0.490000,-10000.000000,-10000.000000,-0.003178,3.250000,0.000000,0.000000,0.000000
62804616.000000,-3.250000,4.500000,0.062500,0.062500,-0.250000,0.125000,0.030000,-0.030000,-0.170000,0.000000,0.000000,0.490000,-10000.000000,-10000.000000,-0.003163,3.187500,0.000000,-0.000000,0.000000
62814620.000000,-3.250000,4.500000,0.062500,-0.062500,-0.125000,0.000000,0.020000,-0.030000,-0.220000,0.000000,0.000000,0.500000,-10000.000000,-10000.000000,0.096566,3.312500,0.000000,0.000000,0.000000
62824624.000000,-3.250000,4.500000,0.062500,0.000000,-0.062500,0.000000,0.010000,-0.000000,-0.170000,0.000000,0.000000,0.510000,-10000.000000,-10000.000000,0.146561,3.250000,0.000000,0.000000,0.000000
62834627.000000,-3.250000,4.500000,0.062500,0.000000,-0.062500,-0.125000,0.030000,-0.020000,-0.150000,0.000000,0.000000,0.490000,-10000.000000,-10000.000000,-0.053265,3.250000,0.000000,0.000000,0.000000
62844631.000000,-3.250000,4.500000,0.062500,-0.062500,-0.062500,0.000000,0.010000,-0.000000,-0.160000,0.000000,0.000000,0.500000,-10000.000000,-10000.000000,-0.003220,3.312500,0.000000,0.000000,0.000000
62854635.000000,-3.250000,4.500000,0.062500,-0.187500,-0.000000,0.000000,0.000000,-0.010000,-0.170000,0.000000,0.000000,0.520000,-10000.000000,-10000.000000,0.046774,3.437500,0.000000,0.000000,0.000000
62864639.000000,-3.250000,4.500000,0.062500,-0.187500,-0.125000,0.000000,0.020000,-0.020000,-0.170000,0.000000,0.000000,0.500000,-10000.000000,-10000.000000,0.046789,3.437500,0.000000,0.000000,0.000000
62874643.000000,-3.250000,4.500000,0.062500,-0.125000,-0.062500,0.062500,0.020000,-0.040000,-0.200000,0.000000,0.000000,0.490000,-10000.000000,-10000.000000,-0.003327,3.375000,0.000000,-0.000000,0.000000
62884647.000000,-3.250000,4.500000,0.062500,0.000000,0.062500,0.125000,0.010000,-0.010000,-0.160000,0.000000,0.000000,0.490000,-10000.000000,-10000.000000,-0.053247,3.250000,-0.000000,-0.000000,0.000000
62894649.000000,-3.250000,4.500000,0.062500,0.125000,-0.062500,0.062500,0.000000,-0.030000,-0.170000,0.000000,0.000000,0.510000,-10000.000000,-10000.000000,0.096732,3.125000,0.000000,-0.000000,0.000000
62904653.000000,-3.250000,4.500000,0.062500,0.125000,-0.062500,-0.062500,0.020000,-0.030000,-0.160000,0.000000,0.000000,0.510000,-10000.000000,-10000.000000,0.096797,3.125000,0.000000,0.000000,0.000000
62914656.000000,-3.250000,4.500000,0.062500,-0.062500,-0.187500,0.000000,0.010000,-0.010000,-0.150000,0.000000,0.000000,0.500000,-10000.000000,-10000.000000,-0.003054,3.312500,0.000000,0.000000,0.000000
62924659.000000,-3.250000,4.500000,0.062500,-0.062500,0.250000,0.062500,0.030000,-0.030000,-0.210000,0.000000,0.000000,0.500000,-10000.000000,-10000.000000,-0.053219,3.312500,-0.000000,-0.000000,0.000000
