Time,sensPitch,sensRoll,sensYaw,xGyro,yGyro,ZGyro,xAcc,yAcc,zAcc,latitude,longitude,alt,cP,cR,cY�I
469518988,-28.69,6.56,15.81,-3.75,12.31,-1.38,-5.83,0.80,0.11,4713.42,849.08,0.88,28.69,0.00,0.00�
469530447,-28.56,6.62,15.81,-2.94,21.31,-1.12,-5.79,0.96,0.10,4713.42,849.08,0.86,28.56,0.00,0.00�
469540452,-28.31,6.62,15.81,-1.81,30.12,-0.81,-5.73,0.92,0.11,4713.42,849.08,0.86,28.31,0.00,0.00�
469551474,-27.69,6.62,15.81,-1.00,38.81,-0.44,-5.76,0.79,0.09,4713.42,849.08,0.91,27.69,0.00,0.00�
469561477,-27.19,6.56,15.88,-0.31,47.62,-0.44,-5.61,0.58,0.11,4713.42,849.08,0.96,27.19,0.00,0.00�
469572310,-26.69,6.56,15.88,0.12,56.00,-0.44,-5.14,0.61,0.03,4713.42,849.08,0.98,26.69,0.00,0.00��
469582313,-26.06,6.50,15.94,0.69,64.06,-1.06,-5.24,0.52,-0.02,4713.42,849.08,1.01,26.06,0.00,0.00�
469592740,-25.38,6.44,15.94,1.31,71.94,-1.31,-5.18,0.38,-0.11,4713.42,849.08,1.02,25.38,0.00,0.00�
469602745,-24.62,6.44,15.94,1.69,79.00,-2.56,-4.92,0.31,-0.19,4713.42,849.08,1.04,24.62,0.00,0.00�
469612748,-23.75,6.38,15.94,1.75,85.56,-3.31,-4.22,-0.07,-0.16,4713.42,849.08,1.11,23.75,0.00,0.00
469622750,-22.88,6.31,15.94,1.44,91.44,-3.62,-3.83,-0.24,-0.08,4713.42,849.08,1.14,22.88,0.00,0.00
469632755,-21.94,6.31,15.94,0.94,96.94,-3.88,-3.43,-0.35,-0.05,4713.42,849.08,1.12,21.94,0.00,0.00
469642757,-21.00,6.25,16.00,0.12,101.12,-4.25,-2.97,-0.38,-0.10,4713.42,849.08,1.12,21.00,0.00,0.0
469653274,-19.94,6.25,16.00,-0.38,104.75,-4.31,-1.98,-0.23,-0.27,4713.42,849.08,1.13,19.94,0.00,0
469663277,-18.94,6.25,16.00,-0.88,107.56,-4.81,-1.62,-0.13,-0.35,4713.42,849.08,1.13,18.94,0.00,0
469675676,-17.88,6.25,16.00,-1.25,109.25,-5.56,-1.23,-0.07,-0.43,4713.42,849.08,1.13,17.88,0.00,0
469685679,-16.81,6.25,15.94,-1.44,110.31,-6.06,-0.96,-0.18,-0.49,4713.42,849.08,1.14,16.81,0.00,0
469695681,-15.75,6.25,15.94,-1.81,110.75,-6.38,-0.24,-0.38,-0.53,4713.42,849.08,1.15,15.75,0.00,0
469706419,-14.62,6.25,15.94,-2.12,110.88,-6.44,0.01,-0.59,-0.60,4713.42,849.08,1.16,14.62,0.00,0.0
469717350,-13.56,6.25,15.94,-3.19,110.00,-6.06,0.35,-0.70,-0.62,4713.42,849.08,1.22,13.56,0.00,0.0
469728239,-12.56,6.25,15.94,-4.44,108.94,-5.25,0.65,-0.59,-0.69,4713.42,849.08,1.20,12.56,0.00,0.0
469738242,-11.50,6.31,16.00,-5.31,107.25,-4.12,1.46,-0.27,-0.68,4713.42,849.08,1.19,11.50,0.00,0.0
469748246,-10.50,6.38,16.00,-5.69,104.94,-2.94,1.86,0.20,-0.88,4713.42,849.08,1.20,10.50,0.00,0.00
469758612,-9.50,6.38,16.06,-5.88,102.00,-1.88,1.88,0.39,-0.92,4713.42,849.08,1.19,9.50,0.00,0.00�0
469768928,-8.56,6.44,16.12,-5.50,98.62,-1.25,2.21,0.21,-0.89,4713.42,849.08,1.20,8.56,0.00,0.00��0
469780902,-7.62,6.44,16.19,-4.31,91.69,-0.38,2.30,0.27,-0.92,4713.42,849.08,1.19,7.62,0.00,0.00��0
469790905,-6.75,6.50,16.19,-3.62,87.25,-0.31,2.45,0.13,-0.81,4713.42,849.08,1.20,6.75,0.00,0.00��0
469803648,-5.12,6.56,16.31,-3.12,82.69,-0.44,2.54,0.00,-0.77,4713.42,849.08,1.20,5.12,0.00,0.00�0
469813651,-4.38,6.56,16.31,-2.94,77.81,-0.50,2.97,0.17,-0.76,4713.42,849.08,1.20,4.38,0.00,0.00��0
469823883,-3.69,6.56,16.38,-2.38,72.69,-0.88,3.16,0.39,-0.76,4713.42,849.08,1.19,3.69,0.00,0.00��0
469833887,-3.00,6.56,16.38,-1.50,67.38,-0.81,3.32,0.44,-0.73,4713.42,849.08,1.21,3.00,0.00,0.00��0
469844723,-2.44,6.56,16.38,-0.19,61.75,-0.69,3.17,0.68,-0.79,4713.42,849.08,1.21,2.44,0.00,0.00��0
469854726,-1.88,6.56,16.44,1.44,56.06,-0.81,3.12,0.83,-0.88,4713.42,849.08,1.20,1.88,0.00,0.00���0
469866558,-1.38,6.56,16.44,3.12,50.81,-0.88,2.88,0.60,-0.78,4713.42,849.08,1.21,1.38,0.00,0.00���0
469878047,-0.94,6.50,16.44,4.50,45.56,-0.62,2.88,0.56,-0.75,4713.42,849.08,1.23,0.94,0.00,0.00���0
469889491,-0.56,6.44,16.50,5.44,40.69,-0.38,2.70,0.60,-0.70,4713.42,849.08,1.23,0.56,0.00,0.00���0
469899496,-0.19,6.38,16.50,6.25,35.94,0.00,1.83,0.33,-0.73,4713.42,849.08,1.22,0.19,0.00,0.00����0
469913372,0.31,6.25,16.50,7.69,28.31,0.69,1.72,0.24,-0.70,4713.42,849.08,1.23,-0.31,0.00,-0.00���0
469923375,0.56,6.12,16.56,8.19,24.94,0.62,1.27,0.10,-0.72,4713.42,849.08,1.23,-0.56,0.00,-0.00���0
469934004,0.75,6.06,16.56,8.62,22.62,0.38,1.03,0.26,-0.80,4713.42,849.08,1.22,-0.75,0.00,-0.00���0
469944006,0.94,6.00,16.56,9.00,20.62,0.62,0.87,0.35,-0.83,4713.42,849.08,1.23,-0.94,0.00,-0.00���0
469954010,1.12,5.88,16.62,9.62,19.19,1.00,0.36,0.36,-0.88,4713.42,849.08,1.23,-1.12,0.00,-0.00���0
469964013,1.31,5.81,16.62,10.19,18.56,1.25,0.00,0.33,-0.89,4713.42,849.08,1.22,-1.31,0.00,-0.00��0
469974016,1.50,5.69,16.62,10.56,18.62,2.12,-0.20,0.32,-0.91,4713.42,849.08,1.24,-1.50,0.00,-0.00�0
469984019,1.69,5.56,16.69,10.81,18.69,3.06,-0.77,0.34,-0.92,4713.42,849.08,1.23,-1.69,0.00,-0.00�0
469994022,1.88,5.50,16.75,11.12,19.81,4.00,-1.04,0.23,-0.86,4713.42,849.08,1.23,-1.88,0.00,-0.00�0
470004025,2.06,5.38,16.81,11.25,21.06,4.75,-0.86,0.09,-0.84,4713.42,849.08,1.22,-2.06,0.00,-0.00�0
470014029,2.25,5.25,16.88,11.12,22.06,5.62,-1.35,-0.03,-0.72,4713.42,849.08,1.22,-2.25,0.00,-0.00�
470024032,2.50,5.19,16.94,11.06,23.88,5.94,-1.49,-0.10,-0.70,4713.42,849.08,1.22,-2.50,0.00,-0.00�
470034034,2.75,5.06,17.00,11.00,25.56,5.44,-1.51,-0.14,-0.70,4713.42,849.08,1.21,-2.75,0.00,-0.00�
470044037,3.00,4.94,17.06,10.56,27.56,4.50,-1.78,-0.19,-0.70,4713.42,849.08,1.22,-3.00,0.00,-0.00�
470054041,3.25,4.88,17.12,10.38,29.94,3.25,-2.49,-0.16,-0.70,4713.42,849.08,1.22,-3.25,0.00,-0.00�
470064045,3.62,4.75,17.19,10.31,32.69,1.62,-2.62,-0.23,-0.73,4713.42,849.08,1.23,-3.62,0.00,-0.00�
470074048,3.94,4.69,17.19,10.00,35.75,0.12,-2.60,-0.20,-0.81,4713.42,849.08,1.22,-3.94,0.00,-0.00�
470084052,4.31,4.56,17.19,9.69,39.00,-1.00,-2.60,-0.18,-0.85,4713.42,849.08,1.23,-4.31,0.00,0.00��
470094055,4.75,4.50,17.25,9.31,42.31,-1.75,-2.02,-0.36,-0.86,4713.42,849.08,1.24,-4.75,0.00,0.00��
470104058,5.19,4.38,17.25,8.94,45.38,-2.25,-2.02,-0.30,-0.98,4713.42,849.08,1.23,-5.19,0.00,0.00��
470114061,5.62,4.31,17.19,8.69,48.12,-2.88,-2.18,-0.41,-1.01,4713.42,849.08,1.25,-5.62,0.00,0.00��
470126280,6.12,4.25,17.19,8.00,51.38,-3.44,-2.49,-0.51,-0.96,4713.42,849.08,1.25,-6.12,0.00,0.00��
470136285,6.69,4.19,17.19,7.50,54.69,-4.56,-2.78,-0.15,-1.00,4713.42,849.08,1.25,-6.69,0.00,0.00��
470146290,7.25,4.12,17.12,7.19,58.31,-5.25,-2.70,0.05,-0.97,4713.42,849.08,1.24,-7.25,0.00,0.00���
470156294,7.38,4.00,17.12,7.06,61.81,-5.38,-2.25,-0.04,-0.98,4713.42,849.08,1.25,-7.38,0.00,0.00��
470166298,8.00,3.94,17.12,6.56,64.88,-4.88,-1.45,0.08,-0.93,4713.42,849.08,1.25,-8.00,0.00,0.00���
470177257,8.62,3.88,17.12,6.19,67.56,-3.75,-0.97,0.14,-0.82,4713.42,849.08,1.26,-8.62,0.00,0.00���
470187260,9.31,3.88,16.94,6.12,69.38,-2.38,-0.93,0.06,-0.75,4713.42,849.08,1.26,-9.31,0.00,0.00���
470197263,10.00,3.81,16.94,5.75,70.94,-1.81,-1.01,-0.13,-0.67,4713.42,849.08,1.26,-10.00,0.00,0.00
470207266,10.69,3.75,16.94,5.75,72.25,-1.50,-0.92,0.32,-0.65,4713.42,849.08,1.27,-10.69,0.00,0.00�
470217896,11.44,3.69,17.00,5.94,73.44,-0.50,-0.81,0.06,-0.57,4713.42,849.08,1.28,-11.44,0.00,0.00�
470229213,12.12,3.62,17.00,6.12,74.50,0.81,-0.66,-0.16,-0.45,4713.42,849.08,1.28,-12.12,0.00,0.00
470239216,12.88,3.62,17.06,5.94,75.31,2.56,-0.30,0.00,-0.50,4713.42,849.08,1.28,-12.88,0.00,0.00
470249219,13.56,3.56,17.12,5.81,75.62,4.50,0.17,-0.70,-0.36,4713.42,849.08,1.29,-13.56,0.00,-0.00�
470260210,14.31,3.56,17.25,5.12,75.94,6.19,0.29,-0.64,-0.31,4713.42,849.08,1.30,-14.31,0.00,-0.00�
470270492,15.06,3.56,17.31,4.00,75.62,6.69,0.30,-0.66,-0.29,4713.42,849.08,1.31,-15.06,0.00,-0.00�
470281309,15.75,3.56,17.44,3.25,75.12,6.44,0.30,-0.66,-0.29,4713.42,849.08,1.32,-15.75,0.00,-0.00�
470291313,16.50,3.56,17.25,2.56,74.62,5.75,0.09,-0.53,-0.24,4713.42,849.08,1.31,-16.50,0.00,-0.00�
470301316,17.19,3.56,17.31,2.00,74.31,5.06,0.11,-0.45,-0.34,4713.42,849.08,1.32,-17.19,0.00,-0.00�
470311320,17.94,3.56,17.38,1.44,73.94,4.12,0.33,-0.48,-0.38,4713.42,849.08,1.32,-17.94,0.00,-0.00�
470321520,18.62,3.56,17.44,1.12,73.44,4.19,1.02,-0.54,-0.52,4713.42,849.08,1.33,-18.62,0.00,-0.00�
470331783,19.31,3.62,17.50,0.75,72.75,4.31,1.02,-0.54,-0.52,4713.42,849.08,1.34,-19.31,0.00,-0.00�
470341787,20.00,3.62,17.44,0.38,71.56,4.69,1.61,-0.48,-0.49,4713.42,849.08,1.35,-20.00,0.00,-0.00�
470351790,20.69,3.69,17.50,0.12,69.81,5.12,1.93,-0.70,-0.28,4713.42,849.08,1.36,-20.69,0.00,-0.00�
470361827,21.31,3.69,17.56,-0.31,67.69,5.69,2.19,-0.76,-0.25,4713.42,849.08,1.37,-21.31,0.00,0.00
470374047,21.94,3.75,17.62,-1.50,61.62,4.19,2.38,-0.47,-0.21,4713.42,849.08,1.37,-21.94,0.00,0.00
470384052,22.56,3.81,17.69,-1.75,58.25,2.94,2.41,-0.45,-0.16,4713.42,849.08,1.37,-22.56,0.00,0.00
470395679,23.62,3.88,17.75,-1.56,54.12,1.62,2.54,-0.49,-0.11,4713.42,849.08,1.38,-23.62,0.00,0.00
470405683,24.12,3.94,17.81,-1.69,49.94,0.69,3.38,-0.12,-0.34,4713.42,849.08,1.39,-24.12,0.00,0.00
470416140,24.56,3.94,17.81,-1.00,45.06,0.50,3.72,-0.44,-0.23,4713.42,849.08,1.40,-24.56,0.00,0.00
470426143,24.94,3.94,17.81,-0.69,39.38,0.75,4.10,-0.58,-0.17,4713.42,849.08,1.39,-24.94,0.00,0.00
470436175,25.25,4.00,17.81,-0.81,33.38,1.44,4.48,-0.54,-0.18,4713.42,849.08,1.40,-25.25,0.00,0.00
470446179,25.50,4.00,17.88,-0.94,26.81,2.44,4.92,-1.05,-0.06,4713.42,849.08,1.39,-25.50,0.00,0.00
470456401,25.69,4.06,17.88,-1.62,19.38,2.62,5.09,-0.87,0.10,4713.42,849.08,1.40,-25.69,0.00,-0.00�
470466405,25.81,4.06,17.88,-2.31,11.56,2.56,5.19,-0.87,0.15,4713.42,849.08,1.40,-25.81,0.00,-0.00�
470476409,25.81,4.12,17.94,-3.19,3.56,2.06,5.65,-0.62,-0.04,4713.42,849.08,1.39,-25.81,0.00,-0.00�
470486413,25.81,4.19,17.94,-3.25,-4.94,2.19,5.09,-0.42,-0.18,4713.42,849.08,1.39,-25.81,0.00,0.00
470496417,25.62,4.19,17.94,-2.69,-13.25,1.12,5.07,-0.31,-0.36,4713.42,849.08,1.38,-25.62,0.00,0.0
470506421,25.44,4.19,17.94,-2.19,-21.56,0.06,4.96,-0.01,-0.57,4713.42,849.08,1.38,-25.44,0.00,0.0
470516424,25.12,4.19,17.88,-1.12,-30.00,-0.81,4.79,-0.24,-0.61,4713.42,849.08,1.37,-25.12,0.00,0.0
470526429,24.81,4.19,17.88,-0.81,-37.81,-1.38,4.75,-0.60,-0.55,4713.42,849.08,1.37,-24.81,0.00,0.0
470536431,24.38,4.19,17.88,-1.12,-45.75,-1.38,4.84,-0.12,-0.70,4713.42,849.08,1.37,-24.38,0.00,0.0
470546435,23.81,4.19,17.81,-0.94,-53.81,-1.31,4.92,-0.33,-0.67,4713.42,849.08,1.35,-23.81,0.00,0.0
470556437,23.25,4.12,17.81,-0.62,-61.81,-1.00,5.01,-0.41,-0.88,4713.42,849.08,1.35,-23.25,0.00,0.0
470566440,22.56,4.12,17.75,-0.38,-70.19,-0.81,5.01,0.11,-1.17,4713.42,849.08,1.34,-22.56,0.00,0.00
470576443,21.81,4.12,17.75,0.50,-78.06,-0.31,5.02,-0.09,-1.28,4713.42,849.08,1.33,-21.81,0.00,0.00
470586447,21.00,4.06,17.75,1.06,-85.88,0.88,4.68,0.01,-1.54,4713.42,849.08,1.31,-21.00,0.00,-0.00�
470596451,20.06,4.06,17.69,1.50,-93.50,1.44,3.90,-0.05,-1.63,4713.42,849.08,1.31,-20.06,0.00,0.00
470606456,19.12,4.00,17.69,1.88,-100.19,0.88,3.21,-0.04,-1.58,4713.42,849.08,1.31,-19.12,0.00,0.0
470616460,18.06,3.94,17.62,2.25,-106.50,0.50,2.85,-0.18,-1.65,4713.42,849.08,1.29,-18.06,0.00,0.0
470626463,17.00,3.94,17.62,2.38,-112.31,0.00,2.31,-0.15,-1.75,4713.42,849.08,1.28,-17.00,0.00,0.00
470636467,15.88,3.88,17.62,2.00,-117.06,0.25,2.15,0.28,-2.01,4713.42,849.08,1.28,-15.88,0.00,0.00
470646470,14.69,3.81,17.56,2.31,-121.31,1.25,2.56,-0.02,-2.30,4713.42,849.08,1.26,-14.69,0.00,0.0
470656472,13.50,3.81,17.56,2.50,-125.31,3.88,2.35,0.02,-2.56,4713.42,849.08,1.26,-13.50,0.00,0.00
470666476,12.25,3.75,17.62,2.56,-128.69,6.75,2.10,-0.40,-2.38,4713.42,849.08,1.25,-12.25,0.00,0.0
470676479,10.94,3.75,17.69,2.25,-131.56,9.19,1.96,-0.86,-2.18,4713.42,849.08,1.24,-10.94,0.00,0.0
470686483,9.62,3.75,17.75,1.25,-134.31,10.50,0.22,-0.79,-2.30,4713.42,849.08,1.24,-9.62,0.00,0.00
470696487,8.31,3.75,17.81,0.06,-136.44,11.00,-0.54,-0.56,-2.49,4713.42,849.08,1.23,-8.31,0.00,0.0
470706500,7.00,3.75,17.88,-0.75,-137.19,10.06,-0.73,-0.45,-2.60,4713.42,849.08,1.22,-7.00,0.00,0
470716505,5.69,3.75,17.94,-1.50,-136.94,8.69,-0.97,-0.46,-2.67,4713.42,849.08,1.22,-5.69,0.00,0.0
470726509,4.31,3.75,17.94,-2.00,-136.00,7.88,-2.22,-0.57,-2.34,4713.42,849.08,1.23,-4.31,0.00,0.0
470736514,3.06,3.81,18.06,-2.88,-134.12,7.94,-2.75,-0.88,-2.03,4713.42,849.08,1.24,-3.06,0.00,0.0
470746517,1.75,3.88,18.06,-4.12,-130.94,8.00,-3.15,-0.81,-1.98,4713.42,849.08,1.23,-1.75,0.00,0.0
470756521,0.56,3.88,18.12,-5.44,-126.69,8.25,-4.00,-0.52,-1.96,4713.42,849.08,1.22,-0.56,0.00,0.0
470766524,-0.56,3.94,18.12,-6.38,-120.75,8.44,-5.64,-0.22,-1.78,4713.42,849.08,1.22,0.56,0.00,0.0
470776528,-1.69,4.00,18.19,-7.00,-113.50,8.44,-6.03,0.01,-1.72,4713.42,849.08,1.22,1.69,0.00,0.00
470786532,-2.69,4.12,18.44,-7.19,-105.44,8.00,-6.46,0.34,-1.74,4713.42,849.08,1.23,2.69,0.00,0.00
470796536,-3.62,4.19,18.44,-6.88,-96.38,7.00,-6.98,0.31,-1.67,4713.42,849.08,1.23,3.62,0.00,-0.00�
470806538,-4.44,4.25,18.44,-6.19,-86.69,5.38,-7.09,0.56,-1.47,4713.42,849.08,1.20,4.44,0.00,-0.00�
470816542,-5.19,4.31,18.50,-5.81,-76.88,3.62,-7.16,0.38,-1.19,4713.42,849.08,1.22,5.19,0.00,-0.00�
470826546,-5.88,4.31,18.50,-5.12,-66.56,1.69,-7.26,-0.06,-0.90,4713.42,849.08,1.21,5.88,0.00,0.00
470836564,-5.88,4.31,18.50,-5.44,-55.81,0.31,-7.04,-0.11,-0.68,4713.42,849.08,1.23,5.88,0.00,0.00
470846567,-6.38,4.38,18.50,-5.69,-44.88,-0.12,-6.85,0.48,-0.60,4713.42,849.08,1.22,6.38,0.00,0.00�
470856571,-6.81,4.44,18.50,-5.25,-33.75,-0.25,-6.80,0.44,-0.55,4713.42,849.08,1.21,6.81,0.00,0.00�
470866573,-7.12,4.50,18.50,-4.88,-22.69,-0.19,-6.76,0.60,-0.53,4713.42,849.08,1.21,7.12,0.00,0.00�
470876575,-7.38,4.56,18.50,-4.31,-11.94,-0.44,-6.51,0.56,-0.43,4713.42,849.08,1.22,7.38,0.00,0.00�
470886578,-7.50,4.62,18.50,-3.69,-1.81,-1.00,-5.70,-0.05,-0.16,4713.42,849.08,1.21,7.50,0.00,0.00�
470897651,-7.44,4.69,18.50,-3.50,7.69,-1.62,-5.29,-0.12,-0.10,4713.42,849.08,1.21,7.44,0.00,0.00��
470907655,-7.25,4.69,18.50,-3.62,16.38,-2.31,-4.73,-0.27,-0.01,4713.42,849.08,1.20,7.25,0.00,0.00�
470918501,-7.06,4.75,18.44,-4.00,23.75,-3.25,-3.95,-0.64,0.15,4713.42,849.08,1.20,7.06,0.00,0.00��
470928504,-6.75,4.81,18.44,-4.88,30.19,-3.75,-2.79,-1.01,0.42,4713.42,849.08,1.20,6.75,0.00,0.00��
470938508,-6.38,4.88,18.38,-6.00,35.62,-4.56,-2.36,-1.37,0.61,4713.42,849.08,1.20,6.38,0.00,0.00��
470948511,-6.00,4.94,18.38,-7.50,39.50,-5.88,-1.77,-1.62,0.72,4713.42,849.08,1.20,6.00,0.00,0.00��
470958514,-5.62,5.06,18.31,-9.69,42.44,-7.56,-1.26,-1.73,0.77,4713.42,849.08,1.21,5.62,0.00,0.00��
470968517,-5.19,5.12,18.25,-11.88,44.12,-9.56,-0.38,-2.19,0.93,4713.42,849.08,1.20,5.19,0.00,0.00�
470978521,-4.75,5.31,18.12,-14.44,44.88,-11.38,0.25,-2.41,1.04,4713.42,849.08,1.20,4.75,0.00,0.00�
470988526,-4.25,5.50,18.00,-17.38,44.50,-13.12,0.75,-2.64,1.15,4713.42,849.08,1.20,4.25,0.00,0.00�
470998529,-3.88,5.69,17.88,-20.75,43.31,-14.62,1.47,-3.27,1.48,4713.42,849.08,1.20,3.88,0.00,0.00�
471008531,-3.44,5.94,17.75,-24.19,41.38,-15.69,1.55,-3.68,1.72,4713.42,849.08,1.20,3.44,0.00,0.00�
471018536,-3.06,6.19,17.62,-28.81,39.00,-16.94,1.60,-3.84,1.81,4713.42,849.08,1.20,3.06,0.00,0.00�
471028539,-2.69,6.56,17.50,-33.69,36.12,-18.25,1.72,-3.78,1.71,4713.42,849.08,1.20,2.69,0.00,0.00�
471038543,-2.31,6.94,17.31,-38.81,33.06,-19.81,1.35,-3.43,1.33,4713.42,849.08,1.21,2.31,0.00,0.00�
471048547,-2.00,7.38,17.12,-43.75,30.25,-21.19,1.31,-3.21,1.12,4713.42,849.08,1.20,2.00,0.00,0.00�
471058550,-1.75,7.81,16.94,-48.19,27.69,-22.81,1.41,-3.06,0.98,4713.42,849.08,1.20,1.75,0.00,0.00�
471068553,-1.44,8.38,16.75,-52.31,25.12,-24.31,1.31,-3.16,0.93,4713.42,849.08,1.21,1.44,0.00,0.00�
471078555,-1.19,8.88,16.50,-56.44,22.75,-25.00,1.27,-3.00,0.76,4713.42,849.08,1.21,1.19,0.00,0.00�
471088558,-0.94,9.50,16.19,-60.50,20.88,-25.38,1.41,-2.80,0.53,4713.42,849.08,1.22,0.94,0.00,0.00�
471098562,-0.75,10.12,15.94,-64.44,19.44,-25.31,1.19,-2.67,0.32,4713.42,849.08,1.21,0.75,0.00,0.00
471108566,-0.50,10.75,15.69,-67.94,17.75,-24.94,0.84,-2.54,0.13,4713.42,849.08,1.21,0.50,0.00,0.00
471118569,-0.31,11.44,15.50,-71.31,16.81,-24.75,0.59,-1.99,-0.28,4713.42,849.08,1.22,0.31,0.00,0.0
471128574,-0.12,12.19,15.25,-74.38,16.00,-24.75,0.51,-1.64,-0.52,4713.42,849.08,1.22,0.12,0.00,0.0
471138578,0.06,12.94,15.00,-76.69,15.44,-24.38,0.38,-1.50,-0.64,4713.42,849.08,1.23,-0.06,0.00,0.0
471148582,0.06,12.94,15.00,-78.75,15.19,-23.50,0.27,-1.44,-0.74,4713.42,849.08,1.24,-0.06,0.00,0.0
471158585,0.44,14.44,14.62,-80.38,14.81,-22.62,0.52,-1.34,-0.77,4713.42,849.08,1.24,-0.44,0.00,0.0
471168588,0.62,15.25,14.44,-81.88,14.12,-21.44,0.44,-1.43,-0.73,4713.42,849.08,1.24,-0.62,0.00,0.0
471178591,0.81,16.06,14.25,-83.69,13.50,-20.00,0.38,-1.18,-0.90,4713.42,849.08,1.24,-0.81,0.00,0.0
471188593,0.81,16.06,14.25,-85.12,13.00,-18.88,0.42,-0.95,-1.13,4713.42,849.08,1.25,-0.81,0.00,0.0
471198597,0.94,16.88,14.06,-85.88,12.50,-18.00,0.79,0.22,-1.68,4713.42,849.08,1.26,-0.94,0.00,0.00
471208601,1.31,18.56,13.75,-85.75,11.69,-16.56,0.88,0.57,-1.88,4713.42,849.08,1.25,-1.31,0.00,0.00
471218603,1.44,19.38,13.56,-84.50,10.69,-15.69,1.17,0.77,-1.99,4713.42,849.08,1.25,-1.44,0.00,0.00
471228606,1.56,20.19,13.44,-82.50,9.50,-14.50,1.50,0.84,-1.97,4713.42,849.08,1.25,-1.56,0.00,0.00�
471238726,1.56,20.19,13.44,-80.31,8.31,-13.06,1.33,0.41,-1.52,4713.42,849.08,1.26,-1.56,0.00,0.00�
471248731,1.69,20.94,13.12,-78.31,6.56,-11.25,1.26,0.17,-1.33,4713.42,849.08,1.27,-1.69,0.00,0.00�
471258957,1.88,22.44,12.94,-77.00,4.81,-9.44,1.20,0.29,-1.35,4713.42,849.08,1.27,-1.88,0.00,0.00��
471268960,1.94,23.19,12.88,-75.81,3.06,-7.81,0.82,0.53,-1.40,4713.42,849.08,1.28,-1.94,0.00,0.00��
471278962,1.94,23.88,12.81,-74.19,1.06,-7.25,0.68,1.58,-1.71,4713.42,849.08,1.28,-1.94,0.00,0.00��
471288967,1.94,23.88,12.81,-71.81,-0.88,-7.31,0.70,2.17,-1.80,4713.42,849.08,1.29,-1.94,0.00,0.00�
471299638,2.00,25.25,12.50,-68.50,-2.69,-7.25,0.80,2.21,-1.73,4713.42,849.08,1.29,-2.00,0.00,0.00�
471309641,2.00,25.88,12.44,-64.50,-4.69,-6.88,0.84,2.26,-1.67,4713.42,849.08,1.29,-2.00,0.00,0.00�
471319646,1.94,26.44,12.38,-60.44,-6.62,-5.88,1.00,2.25,-1.41,4713.42,849.08,1.29,-1.94,0.00,0.00�
471329650,1.88,27.00,12.25,-56.38,-8.69,-4.88,1.20,2.10,-1.25,4713.42,849.08,1.29,-1.88,0.00,0.00�
471339654,1.81,27.50,12.19,-52.62,-10.62,-3.19,1.01,2.35,-1.09,4713.42,849.08,1.30,-1.81,0.00,0.00
471349656,1.69,27.94,12.12,-49.19,-12.75,-1.81,1.05,2.35,-1.05,4713.42,849.08,1.30,-1.69,0.00,0.00
471359661,1.56,28.38,12.12,-45.38,-14.75,-0.75,1.16,3.36,-1.14,4713.42,849.08,1.30,-1.56,0.00,0.00
471369666,1.44,28.81,12.06,-41.25,-16.56,0.88,1.02,3.73,-1.16,4713.42,849.08,1.31,-1.44,0.00,0.00
471379670,1.25,29.12,12.06,-36.38,-18.56,2.75,0.99,4.11,-1.19,4713.42,849.08,1.31,-1.25,0.00,0.00
471389674,1.25,29.12,12.06,-30.50,-20.06,4.38,1.15,4.40,-1.16,4713.42,849.08,1.30,-1.25,0.00,0.00
471399677,1.06,29.44,12.12,-24.25,-21.31,6.19,1.09,4.24,-1.04,4713.42,849.08,1.31,-1.06,0.00,0.00
471410559,0.62,29.88,12.12,-18.25,-22.94,8.00,0.65,4.19,-0.94,4713.42,849.08,1.31,-0.62,0.00,0.00
471420564,0.38,30.00,12.12,-12.12,-24.19,9.38,0.57,3.92,-0.78,4713.42,849.08,1.31,-0.38,0.00,0.00
471433025,0.12,30.06,12.19,-6.56,-25.25,10.06,0.37,3.84,-0.75,4713.42,849.08,1.30,-0.12,0.00,0.00
471443523,-0.06,30.06,12.25,-1.38,-25.94,10.81,-0.29,4.29,-0.79,4713.42,849.08,1.30,0.06,0.00,0.0
471453526,-0.38,30.00,12.25,4.06,-26.19,11.81,-0.35,4.18,-0.84,4713.42,849.08,1.30,0.38,0.00,0.00
471465329,-0.62,29.94,12.31,9.81,-26.00,12.88,-0.16,4.19,-0.88,4713.42,849.08,1.28,0.62,0.00,0.00
471476235,-0.94,29.75,12.38,15.50,-25.62,14.19,-0.94,4.07,-0.91,4713.42,849.08,1.28,0.94,0.00,0.0
471488756,-1.19,29.56,12.50,27.12,-23.69,16.75,-0.96,4.06,-0.91,4713.42,849.08,1.28,1.19,0.00,0.0
471498759,-1.50,29.31,12.56,32.75,-22.62,16.94,-1.09,4.13,-0.96,4713.42,849.08,1.28,1.50,0.00,0.0
471511495,-2.00,28.62,12.81,38.44,-21.50,16.81,-1.38,4.18,-1.01,4713.42,849.08,1.28,2.00,0.00,0.0
471521533,-2.25,28.19,12.88,44.00,-20.00,16.56,-0.90,3.83,-1.00,4713.42,849.08,1.27,2.25,0.00,0.0
471531538,-2.50,27.69,13.00,49.38,-18.44,16.50,-0.45,3.63,-0.99,4713.42,849.08,1.27,2.50,0.00,0.0
471541541,-2.75,27.19,13.12,54.44,-16.69,17.75,-0.14,3.36,-0.93,4713.42,849.08,1.26,2.75,0.00,0.0
